global_sentence_id,source_id,title,subdomain,paragraph_id,local_sentence_id,language,sentence,num_chars,num_devanagari_chars,num_latin_chars
SENT_0001520,ASTH_003,Peak Flow Meter,asthma,1,100,ne,तपाईंकोो रातोो क्ेत्र _______ तलकोो रिडिंग होो।,47,34,0
SENT_0001521,ASTH_003,Peak Flow Meter,asthma,1,101,en,3 Peak Flow Meter.,18,0,13
SENT_0001522,ASTH_003,Peak Flow Meter,asthma,1,102,en,Nepali.,7,0,6
SENT_0001523,ASTH_003,Peak Flow Meter,asthma,1,104,en,The medical information found on this website should not be used in place of a consultation with your doctor or other health care provider.,139,0,115
SENT_0001524,ASTH_003,Peak Flow Meter,asthma,1,105,en,You should always seek the advice of your doctor or other qualified health care provider before you start or stop any treatment or with any questions you may have about a medical condition.,189,0,156
SENT_0001525,ASTH_003,Peak Flow Meter,asthma,1,106,en,"The Ohio State University Wexner Medical Center, Mount Carmel Health System, OhioHealth and Nationwide Children’s Hospital are not responsible for injuries or damages you may incur as a result of your stopping medical treatment or your failure to obtain treatment.",264,0,221
SENT_0001526,ASTH_003,Peak Flow Meter,asthma,1,107,en,Some meters have color markers that can be set to show your target zones.,73,0,59
SENT_0001527,ASTH_003,Peak Flow Meter,asthma,1,108,en,Your doctor or nurse can help you figure out your target zones based on your readings when your asthma is controlled.,117,0,96
SENT_0001528,ASTH_003,Peak Flow Meter,asthma,1,109,en,You may need to check your readings for several days and bring them with you to the doctor’s office or clinic.,110,0,88
SENT_0001529,ASTH_003,Peak Flow Meter,asthma,1,110,en,"Your target zone may be different than another person’s because of your size, age, and lung function.",101,0,81
SENT_0001530,ASTH_003,Peak Flow Meter,asthma,1,111,en,Each meter is a little different.,33,0,27
SENT_0001531,ASTH_003,Peak Flow Meter,asthma,1,112,en,"If you change meters, you will need to find your asthma zones using the new meter.",82,0,65
SENT_0001532,ASTH_003,Peak Flow Meter,asthma,1,113,en,Follow-up care is a key part of your treatment and safety.,58,0,46
SENT_0001533,ASTH_003,Peak Flow Meter,asthma,1,114,en,"Make and go to all appointments and call your doctor if you have problems, questions, or concerns.",98,0,79
SENT_0001534,ASTH_003,Peak Flow Meter,asthma,1,115,en,Knowing your test results and keeping a list of the medicines you take is also a good idea.,91,0,73
SENT_0001535,ASTH_003,Peak Flow Meter,asthma,1,116,ne,केहि मिटरहरूमा रङ मार््करहरू हुन््छन् जुन तपाइँको लक्षित क्ेत्रहरू देखाउन सेट गर््न सकिन््छ।,92,80,0
SENT_0001536,ASTH_003,Peak Flow Meter,asthma,1,117,ne,तपाईंको डाक्टर वा नर््सले तपाईंको दम नियन्त्रण हुँदा तपाईंको रिडिंगको आधारमा तपाईंको लक्षित क्ेत्रहरू पत्ता लगाउन मद्दत गर््न सक््छ।,132,114,0
SENT_0001537,ASTH_003,Peak Flow Meter,asthma,1,118,ne,तपाईंले धेरै दिनसम्म आफ्नो रिडिंगको जाँच गर््न र तिनीहरूलाई डाक्टरको कार््ययालय वा क्लिनिकमा ल्ाउन आवश्यक हुन सक््छ।,116,100,0
SENT_0001538,ASTH_003,Peak Flow Meter,asthma,1,119,ne,"तपाईंको आकार, उमेर, र फोक्ोको प्रकार््यको कारणले तपाईंको लक्षित क्ेत्र अर्को व्यक्तिको भन्दा फरक हुन सक््छ।",107,90,0
SENT_0001539,ASTH_003,Peak Flow Meter,asthma,1,120,ne,प्रत्येक मिटर अलि फरक हुन््छ।,29,25,0
SENT_0001540,ASTH_003,Peak Flow Meter,asthma,1,121,ne,"यदि तपाईंले मिटरहरू परिवर््तन गर्ननुभयो भने, तपाईंले नयाँ मिटर प्रयोग गरेर आफ्नो दम क्ेत्रहरू फेला पार््न आवश्यक हुन््छ।",120,102,0
SENT_0001541,ASTH_003,Peak Flow Meter,asthma,1,122,ne,फलोो-अप हेरचाह तपाईंकोो उपचार र सुुरक्ाकोो मुुख्य भाग होो।,58,49,0
SENT_0001542,ASTH_003,Peak Flow Meter,asthma,1,123,ne,"भेटघाटको समय तय गर्ननुहोस् र सबै भेटघाटहरूमा जानुहोस् र यदि तपाइँसँग समस्ा, प्रश्न, वा चिन्ा छ भने आफ्नो डाक्टरलाई कल गर्ननुहोस्।",129,107,0
SENT_0001543,ASTH_003,Peak Flow Meter,asthma,1,124,ne,आफ्नो परीक्षण नतिजाहरू थाहा पाउनु र आफूले खाने औषधिहरूको सूची राख्नु पनि राम्ो उपाय हो।,87,73,0
SENT_0001544,BF_001,Breastfeeding Basics,breastfeeding,1,1,en,Breastfeeding Basics.,21,0,19
SENT_0001545,BF_001,Breastfeeding Basics,breastfeeding,1,2,en,Nepali.,7,0,6
SENT_0001546,BF_001,Breastfeeding Basics,breastfeeding,1,3,en,Breastfeeding Basics LruikulEcUèkh vkèkkjHkwr dqjkg: Here are some breastfeeding basics that you may find helpful.,114,0,96
SENT_0001547,BF_001,Breastfeeding Basics,breastfeeding,1,4,en,"Talk to your baby’s doctor, nurse or your lactation specialist if you have other questions.",91,0,74
SENT_0001548,BF_001,Breastfeeding Basics,breastfeeding,1,5,en,Mother’s Diet No special foods or diets are needed for breastfeeding.,69,0,57
SENT_0001549,BF_001,Breastfeeding Basics,breastfeeding,1,6,en,Some helpful tips: • Choose a variety of healthy foods for your meals and snacks each day.,90,0,71
SENT_0001550,BF_001,Breastfeeding Basics,breastfeeding,1,7,en,Eating healthy will help you and your baby feel well.,53,0,43
SENT_0001551,BF_001,Breastfeeding Basics,breastfeeding,1,8,en,• Eat 4 to 5 servings of dairy products each day.,49,0,35
SENT_0001552,BF_001,Breastfeeding Basics,breastfeeding,1,9,en,A calcium supplement can help you get enough calcium.,53,0,44
SENT_0001553,BF_001,Breastfeeding Basics,breastfeeding,1,10,en,• Drink water or fruit juices when you are thirsty.,51,0,40
SENT_0001554,BF_001,Breastfeeding Basics,breastfeeding,1,11,en,• Take your prenatal vitamins as directed by your doctor.,57,0,46
SENT_0001555,BF_001,Breastfeeding Basics,breastfeeding,1,12,en,• Limit caffeine and artificial sweeteners in your diet.,56,0,46
SENT_0001556,BF_001,Breastfeeding Basics,breastfeeding,1,13,en,"Caffeine is in chocolate, coffee and tea.",41,0,33
SENT_0001557,BF_001,Breastfeeding Basics,breastfeeding,1,14,en,Artificial sweeteners are in diet soft drinks and in some low calorie or diet foods.,84,0,69
SENT_0001558,BF_001,Breastfeeding Basics,breastfeeding,1,15,en,• Avoid drinking alcohol.,25,0,20
SENT_0001559,BF_001,Breastfeeding Basics,breastfeeding,1,16,en,Alcohol takes about 2 to 3 hours per serving to leave breast milk.,66,0,51
SENT_0001560,BF_001,Breastfeeding Basics,breastfeeding,1,17,en,• It takes about 4 to 6 hours for the foods you eat to show up in your breast milk.,83,0,60
SENT_0001561,BF_001,Breastfeeding Basics,breastfeeding,1,18,en,"If you have a family history of an allergy or your baby seems fussy after you eat a certain food, avoid that food and see if your baby feels better.",148,0,117
SENT_0001562,BF_001,Breastfeeding Basics,breastfeeding,1,19,en,";gk¡ rikb±dks ykfx mi;ksxh gqulDus dsgh LruikulEcUèkh vkèkkjHkwr dqjkg: Nu~A rikb±l¡x vU; ç’ug: Nu~ Hkus rikb±dks cPpkdks fpfdRld] ifjpkfjdk ok rikb±dks Lruiku fo’ks""kKl¡x dqjk xuqZgksl~A vkekdks vkgkj Lruikudks ykfx dquS fo’ks""k [kkuk ok vkgkjdks vko’;drk inSZuA dsgh mi;ksxh mik;g: ;lçdkj Nu~% • çR;sd fnu rikb±dks [kkuk rFkk LU;kdg:dks ykfx fofoèk çdkjdk LoLFkdj [kkusdqjkg: NkUuqgksl~A LoLFkdj [kkusdqjk [kkukys rikb± j rikb±dks cPpkykÃ LoLFk eglql xuZ eír gqusNA • çR;sd fnu 4 nsf[k 5 lfHkZ³ nqXèk mRiknug: [kkuqgksl~A D;kfYl;e iwjdys rikb±ykÃ i;kZIr ek=kek D;kfYl;e çkIr xuZ eír xuZlDNA • fr[kkZ ykxsdks csyk ikuh ok QyQwydks tql fimuqgksl~A • rikb±dks fpfdRlddks funsZ'ku vuqlkj vk¶uks çloiwoZdk fHkVkfeug:dks lsou xuqZgksl~A • rikb±dks vkgkjek D;kfQu j —f=e LohVujg:ykÃ lhfer xuqZgksl~A D;kfQu pdysV] dQh j fp;kek gqUNA —f=e LohVujg: vkgkj l¶V is;inkFkZg: j dsgh U;wu D;kyksjh ok vkgkjh; [kkukg:ek gqUNu~A • efnjkiku R;kXuqgksl~A efnjkdks çR;sd lfHkZ³ys Lrudks nwèkykÃ NksM~u 2 nsf[k 3 ?k.Vk fyUNA • rikb±ys [kkus [kkusdqjkg: Lrudks nwèkek iqXu 4 nsf[k 6 ?k.Vk ykXNA rikb±ek ,ytÊdks ikfjokfjd bfrgkl N ok rikb±ys fuf’pr [kkuk [kk,ifN cPpk fnDd Hk,dks nsf[kuqgqUN Hkus] R;ks [kkukykÃ R;kXuqgksl~ j cPpkys jkezks eglql xuqZgqUN ok xuqZgq¡nSu Hkuh gsuqZgksl~A 2 Breastfeeding Basics.",1288,0,949
SENT_0001563,BF_001,Breastfeeding Basics,breastfeeding,1,20,en,Nepali.,7,0,6
SENT_0001564,BF_001,Breastfeeding Basics,breastfeeding,1,21,en,"healthinfotranslations.org • Some babies have a hard time when a mother eats dairy products or vegetables such as broccoli, beans, onions or peppers.",149,0,122
SENT_0001565,BF_001,Breastfeeding Basics,breastfeeding,1,22,en,"If the problem persists, talk to your doctor.",45,0,36
SENT_0001566,BF_001,Breastfeeding Basics,breastfeeding,1,23,en,• Avoid weight loss diets.,26,0,20
SENT_0001567,BF_001,Breastfeeding Basics,breastfeeding,1,24,en,"To lose weight, walk more and limit high calorie foods.",55,0,44
SENT_0001568,BF_001,Breastfeeding Basics,breastfeeding,1,25,en,"Getting Started Colostrum, the first milk your body makes, is very good for your baby.",86,0,69
SENT_0001569,BF_001,Breastfeeding Basics,breastfeeding,1,26,en,"Over the next few days, your breasts will feel fuller, and you will have more milk.",83,0,65
SENT_0001570,BF_001,Breastfeeding Basics,breastfeeding,1,27,en,Your milk supply will depend on how much milk and how often your baby takes from the breast.,92,0,74
SENT_0001571,BF_001,Breastfeeding Basics,breastfeeding,1,28,en,"The more milk your baby takes, the more milk your breasts will make.",68,0,54
SENT_0001572,BF_001,Breastfeeding Basics,breastfeeding,1,29,en,The nurses will help you and your baby learn how to breastfeed.,63,0,51
SENT_0001573,BF_001,Breastfeeding Basics,breastfeeding,1,30,en,Relax and\ give yourself time to learn.,39,0,31
SENT_0001574,BF_001,Breastfeeding Basics,breastfeeding,1,31,en,Your baby may be very sleepy the first few days.,48,0,38
SENT_0001575,BF_001,Breastfeeding Basics,breastfeeding,1,32,en,Your baby’s stomach is small so your baby will need to feed often.,66,0,52
SENT_0001576,BF_001,Breastfeeding Basics,breastfeeding,1,33,en,"You may feel increased thirst while nursing, drowsiness during breastfeeding and mild uterine contractions while breastfeeding the first few days.",146,0,125
SENT_0001577,BF_001,Breastfeeding Basics,breastfeeding,1,34,en,"Avoid feeding your baby from a bottle, either breastmilk or formula, for the first 3 to 4 weeks or until you baby learns to feed well.",134,0,104
SENT_0001578,BF_001,Breastfeeding Basics,breastfeeding,1,35,en,Sucking from a bottle is a different mouth action.,50,0,41
SENT_0001579,BF_001,Breastfeeding Basics,breastfeeding,1,36,en,Bottle sucking may interfere with the baby’s nursing at the breast.,67,0,55
SENT_0001580,BF_001,Breastfeeding Basics,breastfeeding,1,37,en,"After the first 3 to 4 weeks, you can try to feed your baby breast milk through a bottle if you would like.",107,0,81
SENT_0001581,BF_001,Breastfeeding Basics,breastfeeding,1,38,en,"If your baby is not able to breastfeed, you can pump your breast milk, feed your baby the breast milk through the bottle or freeze the breast milk in a closed container for later use.",183,0,146
SENT_0001582,BF_001,Breastfeeding Basics,breastfeeding,1,39,en,"• dsgh cPpkg:ykÃ vkekys nqXèk mRiknug: ok czksdkmyh] fleh] I;kt ok [kqlkZuh tLrk rjdkjhg: [kk¡nk vIBîkjks eglql gqUNA leL;k Hkbjgsek] vk¶uks fpfdRldl¡x dqjk xuqZgksl~A • rkSy ?kVkmus vkgkjg:ykÃ R;kXuqgksl~A rkSy ?kVkmudks ykfx èksjS fg¡M~uqgksl~ j mPp D;kyksjh Hk,dk [kkusdqjkg: lhfer xuqZgksl~A lq#vkr xusZ rfjdk dksyksLVªe] rikb±dks 'kjhjys cukmus ifgyks nwèk] rikb±dks cPpkdks ykfx ,dneS jkezks gqUNA vkxkeh dsgh fnug:ek] rikb±dk Lrug: Hkfj,dks eglql gqusN j rikb±ys èksjS nwèk mRiknu xuqZgqusNA rikb±dks nwèkdks vkiwÆr rikb±dks cPpkys dfr nwèk dfr le;dks vUrjkyek fimuqgqUN HkUus dqjkek fuHkZj gqusNA rikb±dks cPpkys tfr èksjS nwèk [kkuqgqUN R;fr uS èksjS nwèk rikb±dk Lrug:ys mRiknu xusZNu~A ifjpkfjdkg:ys rikb± j rikb±dks cPpkykÃ dljh Lruiku xjkmus Hkuh tkUu eír xusZNu~A vkjke xuqZgksl~ j@vkQwykÃ flDus le; fnuqgksl~A rikb±dks cPpkys ifgyks dsgh fnuek ,dneS fuUækyq eglql xuZ lDuqgqUNA rikb±dks cPpkdks isV ,dneS lkuks N tldkj.k rikb±dks cPpkykÃ çk;% Lruiku xjkmu vko’;d iusZNA rikb±ykÃ uÆl³dks le;ek vR;fèkd fr[kkZ ykXus] Lruikudks vofèkek yB~B gqus j ifgyks dsgh fnuek Lruiku xjkm¡nk xHkkZ’k;ek eè;e ladqpug:dks eglql gqulDNA ifgyks 3 nsf[k 4 gIrklEe ok rikbZadks cPpkys jkezjh [kku uflDnklEe Lruiku ok QeqZyk dquS ifu cksryckV Lruiku uxjkmuqgksl~A cksryckV pqLus dk;Z eq[kdks dk;ZHkUnk fHkUu gqUNA cksryckV pqLukys Lruek cPpkdks uflZ³l¡x gLr{ksi gqulDNA ifgyks 3 nsf[k 4 gIrkifN] rikbZays pkguqgqUN Hkus rikbZays vk¶uks cPpkykbZ cksryckV Lrudks nw/k [kqokmus ç;kl xuZ lDuqgqUNA rikbZadks cPpk Lruiku xuZ l{ke gquqgqUu Hkus] rikbZays vk¶uks Lrudks nw/kykbZ iEi xuZ] vk¶uks cPpkykbZ cksryckV Lrudks nw/k [kqokmu ok ifNdks ç;ksxdks ykfx cUn xfj,dks Hkk¡Mksek Lrudks nw/kykbZ jk[u lDuqgqUNA 3 healthinfotranslations.org Breastfeeding Basics.",1747,0,1356
SENT_0001583,BF_001,Breastfeeding Basics,breastfeeding,1,40,en,Nepali.,7,0,6
SENT_0001584,BF_001,Breastfeeding Basics,breastfeeding,1,41,en,Feeding Cues Your baby will give you signs of hunger called feeding cues.,73,0,60
SENT_0001585,BF_001,Breastfeeding Basics,breastfeeding,1,42,en,Your baby’s feeding cues may include: • Clenched fists • Hands to mouth • Licking of lips • Moving of arms and legs • Turning the head towards your body • Sounds • Crying Try to begin feeding your baby before he or she becomes too upset.,237,0,181
SENT_0001586,BF_001,Breastfeeding Basics,breastfeeding,1,43,en,How is my baby doing with breastfeeding?,40,0,33
SENT_0001587,BF_001,Breastfeeding Basics,breastfeeding,1,44,en,Watch for signs that your baby is latched on to your nipple well and getting milk.,82,0,66
SENT_0001588,BF_001,Breastfeeding Basics,breastfeeding,1,45,en,"Signs may include: • A fast, shallow motion in the cheeks as your baby first latches on that changes to a deep, slow, rhythmic motion.",134,0,104
SENT_0001589,BF_001,Breastfeeding Basics,breastfeeding,1,46,en,• Motion near your baby’s ear and temple as your baby’s lower jaw moves up and down.,84,0,64
SENT_0001590,BF_001,Breastfeeding Basics,breastfeeding,1,47,en,"• Seeing, hearing, or feeling your baby swallowing.",51,0,40
SENT_0001591,BF_001,Breastfeeding Basics,breastfeeding,1,48,en,• Feeling a tingling sensation in the breast.,45,0,36
SENT_0001592,BF_001,Breastfeeding Basics,breastfeeding,1,49,en,"Lruiku xjkmus ladsrg: rikbZadks cPpkys Hkksddk ladsrg: fnuqgqusN tlykbZ Lruiku xjkmus ladsrg: HkfuUNA rikbZadks cPpkdk Lruiku xjkmus ladsrg:ek fuEu dqjk lekos’k gqUNu~% • eqëh ck¡/us • eq[kek gkrg: yStkus • vksBg: pkV~us • gkr j [kqêkg:ykbZ pykmus • rikbZadks 'kjhjrQZ VkmdksykbZ ?kqekmus • vkoktg: fudkYus • :us rikbZadks cPpk ,dneS fujk’k gquqHkUnk vf?k vk¶uks cPpkykbZ [kqokmu lq# xusZ ç;kl xuqZgksl~A esjks cPpk Lruiku dljh xfjjgsdks N\ rikbZadks cPpk rikbZadks fuIiyek jkezjh Y;kp Hk,dks j nw/k çkIr xfjjgsdk ladsrg: gsuqZgksl~A ladsrg:ek fuEu dqjk lekos’k gqUNu~% • rikbZadks cPpkys xfgjks] lqLr] rkyc) xfrek mä ifjorZug:ek ifgys Y;kp xusZ Hk,dksys xkykg:ek æqr] y;c) xfrA • rikbZadks cPpkdks rYyks c³~xkjk ekfFk j ry gqus Hk,dksys rikbZadks cPpkdks dku j VsEiydks uftdSdks xfrA • rikbZadks cPpkys fuysdks gsusZ] lqUus ok eglql xusZA • Lruek >u>ukmus Hkkoukdks eglql xusZA 4 Breastfeeding Basics.",902,0,695
SENT_0001593,BF_001,Breastfeeding Basics,breastfeeding,1,50,en,Nepali.,7,0,6
SENT_0001594,BF_001,Breastfeeding Basics,breastfeeding,1,51,en,healthinfotranslations.org Is my baby getting enough milk?,58,0,50
SENT_0001595,BF_001,Breastfeeding Basics,breastfeeding,1,52,en,"If your baby is getting enough milk, your breasts will be full with milk, soft after feedings and refill between feedings.",122,0,99
SENT_0001596,BF_001,Breastfeeding Basics,breastfeeding,1,53,en,"Your baby will: • Have 6 or more wet diapers in a 24 hour period • Sleep between feedings • Have more than 2 bowel movements each day • Gain weight A healthy, full term baby who is nursing well does not need extra water or formula.",231,0,174
SENT_0001597,BF_001,Breastfeeding Basics,breastfeeding,1,54,en,Do not feed your baby extra water or formula unless ordered to do so by your baby’s doctor.,91,0,72
SENT_0001598,BF_001,Breastfeeding Basics,breastfeeding,1,55,en,"Talk to your baby’s doctor, nurse or your lactation specialist if you do not think that your baby is getting enough milk.",121,0,97
SENT_0001599,BF_001,Breastfeeding Basics,breastfeeding,1,56,en,How often will my baby feed?,28,0,22
SENT_0001600,BF_001,Breastfeeding Basics,breastfeeding,1,57,en,Feedings are timed from the start of one feeding to the start of the next.,74,0,59
SENT_0001601,BF_001,Breastfeeding Basics,breastfeeding,1,58,en,"At first, try to feed your baby every 2 to 3 hours during the day and evening, and at least every 4 hours during the night.",123,0,92
SENT_0001602,BF_001,Breastfeeding Basics,breastfeeding,1,59,en,"If your baby gives feeding cues, feed your baby.",48,0,38
SENT_0001603,BF_001,Breastfeeding Basics,breastfeeding,1,60,en,Your baby may want several feedings very close together.,56,0,47
SENT_0001604,BF_001,Breastfeeding Basics,breastfeeding,1,61,en,"By the end of the first week, your baby will be nursing 8 to 12 times in 24 hours.",82,0,57
SENT_0001605,BF_001,Breastfeeding Basics,breastfeeding,1,62,en,"As your baby and your milk supply grow, your baby may begin feeding less often.",79,0,63
SENT_0001606,BF_001,Breastfeeding Basics,breastfeeding,1,63,en,"Even after babies are able to sleep for longer periods, their sleep is sometimes disturbed by dreams, hunger or a busy day.",123,0,99
SENT_0001607,BF_001,Breastfeeding Basics,breastfeeding,1,64,en,Expect that your baby will wake at night and may need to be fed.,64,0,50
SENT_0001608,BF_001,Breastfeeding Basics,breastfeeding,1,65,en,"esjks cPpkys i;kZIr nw/k çkIr xfjjgsdks N\ rikbZadks cPpkys i;kZIr nw/k çkIr xfjjguqHk,dks N Hkus Lruiku xjkbldsifN rikbZadk Lrug: nw/kys HkfjusNu~ uje gqusNu~ j Lruikug:dks chpek iqu% HkfjusNu~A rikbZadks cPpkys fuEu dqjkg: xuqZgqusN% • 24 ?k.Vkdks vof/kek 6 ok Fki fplks Mkbijg: • Lruikug:dks chpek lqRuqgqusN • çR;sd fnu 2 HkUnk /ksjS cksosy xfrfof/kg: xuqZgqusN • rkSy c<~usN jkezksl¡x uflZ³ Hk,dks LoLFkdj] Qqy VeZ cPpkykbZ vfrfjä ikuh ok QeqZyk vko';d inSZuA rikbZadks cPpkdks fpfdRldys rikbZadks cPpkykbZ vfrfjä ikuh ok QeqZyk [kqokmu vkns'k ufn¡nklEe u[kqokmuqgksl~A rikbZaykbZ vk¶uks cPpkys i;kZIr nw/k ikbjgsdks N HkUus ykXnSu Hkus vk¶uks cPpkdks fpfdRld] ifjpkfjdk ok vk¶uks Lruiku fo'ks""kKl¡x dqjkdkuh xuqZgksl~A esjks cPpkykbZ dfrdks vUrjkyek Lruiku xjkmus\ Lruikug:ykbZ ,mVk Lruikudks lq#okrckV vdksZ Lruikudks lq#okrlEe rkfydk cukb,dks NA ifgys] vk¶uks cPpkykbZ fnu j lk¡>dks vof/kek çR;sd 2 nsf[k 3 ?k.Vkek j jkrdks le;ek dErhek ifu çR;sd 4 ?k.Vkek Lruiku xjkmus ç;kl xuqZgksl~A rikbZadks cPpkys Lruiku xjkmus ladsrg: fnuqgqUN Hkus] vk¶uks cPpkykbZ [kqokmuqgksl~A rikbZadks cPpkys fNVks&fNVks /ksjS Lruikug: xuZ pkgu lDuqgqUNA ifgyks gIrkdks vUR;ek] rikbZadks cPpkykbZ 24 ?k.Vkek 8 nsf[k 12 iVd uflZ³ xfjUNA rikbZadks cPpk j rikbZadks nw/kdks vkiwfrZ c<~nk] rikbZadks cPpkys çk;% FkksjS Lruiku xuZ lq# xuZ lDuqgqUNA cPpkg: ykeks le;kof/klEe lqRu l{ke Hk,ifN ifu] dfgysdkgh¡ mgk¡g:dks fuækykbZ liukg:] Hkksd ok O;Lr fnuys vojks/k xuZ lDNu~A vk¶uks cPpk jkfrek mB~us j rikbZays Lruiku xjkmu vko';d iuZlDus vis{kk xuqZgksl~A 5 Breastfeeding Basics.",1561,0,1201
SENT_0001609,BF_001,Breastfeeding Basics,breastfeeding,1,66,en,Nepali.,7,0,6
SENT_0001610,BF_001,Breastfeeding Basics,breastfeeding,1,68,en,"Unless otherwise stated, user may print or download information from www.healthinfotranslations.org for personal, non-commercial use only.",138,0,117
SENT_0001611,BF_001,Breastfeeding Basics,breastfeeding,1,69,en,The medical information found on this website should not be used in place of a consultation with your doctor or other health care provider.,139,0,115
SENT_0001612,BF_001,Breastfeeding Basics,breastfeeding,1,70,en,You should always seek the advice of your doctor or other qualified health care provider before you start or stop any treatment or with any questions you may have about a medical condition.,189,0,156
SENT_0001613,BF_001,Breastfeeding Basics,breastfeeding,1,71,en,"The Ohio State University Wexner Medical Center, Mount Carmel Health System, OhioHealth and Nationwide Children’s Hospital are not responsible for injuries or damages you may incur as a result of your stopping medical treatment or your failure to obtain treatment.",264,0,221
SENT_0001614,BF_001,Breastfeeding Basics,breastfeeding,1,72,en,Babies have growth spurts in their first 6 months and will nurse more often during them.,88,0,71
SENT_0001615,BF_001,Breastfeeding Basics,breastfeeding,1,73,en,"By feeding more often, your body will make more milk to get through the growth spurts.",86,0,69
SENT_0001616,BF_001,Breastfeeding Basics,breastfeeding,1,74,en,These spurts often last 3 to 5 days.,36,0,26
SENT_0001617,BF_001,Breastfeeding Basics,breastfeeding,1,75,en,"Waking the Sleeping Baby If your baby is in a deep sleep, do not wake your baby for a feeding.",94,0,73
SENT_0001618,BF_001,Breastfeeding Basics,breastfeeding,1,76,en,"If your baby is asleep but has some body motions such as eye motion under the lid, active mouth and tongue motion, or sucking in sleep, this is the best time to wake your baby for a feeding.",190,0,149
SENT_0001619,BF_001,Breastfeeding Basics,breastfeeding,1,77,en,"At night, dim the lights and keep the room quiet.",49,0,38
SENT_0001620,BF_001,Breastfeeding Basics,breastfeeding,1,78,en,"Avoid startling mov""ements.",27,0,23
SENT_0001621,BF_001,Breastfeeding Basics,breastfeeding,1,79,en,Wake the baby gently by moving your baby or you can change your baby’s diaper.,78,0,62
SENT_0001622,BF_001,Breastfeeding Basics,breastfeeding,1,80,en,"If after 15 minutes your baby shows poor interest in breastfeeding, try an hour later.",86,0,68
SENT_0001623,BF_001,Breastfeeding Basics,breastfeeding,1,81,en,"Talk to a doctor, nurse or lactation specialist if you have any questions or concerns.",86,0,70
SENT_0001624,BF_001,Breastfeeding Basics,breastfeeding,1,82,en,"cPpkg:dks fodkldks ifgyks 6 efgukek rhoz o`f) dk vofèkg: vkm¡Nu~ j R;ks vofèkek c<h èksjS Lruiku xnZNu~A c<h Lruiku xjkm¡nk rikb±dks 'kjhjys c<h nwèk mRiknu xnZN tlckV fodkldks R;ks vofèkek pkfgus nwèkdks c<h ek=k gkfly gqu ldksl~A ;Lrk rhoz o`f)dk vofèkg: çk;% 3 nsf[k 5 fnudk gqUNu~A lqfrjgsdks cPpkykbZ mBkmus rikbZadks cPpk xfgjks fuækek gquqgqUN Hkus] rikbZadks cPpkykbZ Lruikudks ykfx umBkmuqgksl~A rikbZadks cPpk funkmuqHk,dks N rj ijsykdks eqfu vk¡[kkdks xfr] lfØ; eq[k rFkk ftczksdks xfr tLrk dsgh 'kkjhfjd xfrg: Nu~ ok fuækek pqfljguqHk,dks N Hkus] ;ks Lruikudks ykfx rikb±dks cPpkykÃ mBkmus mR—""V le; gksA jkrek] cÙkhg:ykÃ fMe xuqZgksl~ j dksBkykÃ 'kkUr jk[uqgksl~A rÆlus fdfledk xfrfofèkg:ykÃ jksDuqgksl~A vk¶uks cPpkykÃ pyk,j foLrkjS cPpkykÃ mBkmuqgksl~ ok rikb±ys cPpkdks Mk;ij ifjorZu xuZ lDuqgqUNA 15 feusVifN rikb±dks cPpkys Lruikuek de :fp ns[kkmuqgqUN Hkus] dsgh ?k.VkifN ç;kl xuqZgksl~A rikb±l¡x dquS ç'u ok ftKklkg: Nu~ Hkus fpfdRld] ifjpkfjdk ok Lruiku fo'ks""kKl¡x dqjkdkuh xuqZgksl~A",1006,0,759
SENT_0001625,BF_002,Breastfeeding Problems,breastfeeding,1,1,en,Breastfeeding Problems.,23,0,21
SENT_0001626,BF_002,Breastfeeding Problems,breastfeeding,1,2,en,Nepali.,7,0,6
SENT_0001627,BF_002,Breastfeeding Problems,breastfeeding,1,3,en,"Breastfeeding Problems Lruiku xjkmus leL;kg: Breastfeeding problems are common, but they last a short time.",107,0,89
SENT_0001628,BF_002,Breastfeeding Problems,breastfeeding,1,4,en,These tips may help.,20,0,16
SENT_0001629,BF_002,Breastfeeding Problems,breastfeeding,1,5,en,"If you find that the problems persist, call your doctor, nurse or lactation specialist.",87,0,71
SENT_0001630,BF_002,Breastfeeding Problems,breastfeeding,1,6,en,"Engorgement Engorgement is when the breasts become full, firm, tender and sometimes painful as your breast starts to produce milk.",130,0,108
SENT_0001631,BF_002,Breastfeeding Problems,breastfeeding,1,7,en,This often occurs 3 to 5 days after delivery.,45,0,34
SENT_0001632,BF_002,Breastfeeding Problems,breastfeeding,1,8,en,Signs of engorgement often last 24 to 48 hours.,47,0,34
SENT_0001633,BF_002,Breastfeeding Problems,breastfeeding,1,9,en,"Signs include: • Larger, heavier and tender breasts • Breasts that are hard, painful and warm to the touch • Swelling of the breasts • Firm nipples and areola Ways to Prevent Engorgement • Feed your baby at least 8 to 12 times each day.",236,0,180
SENT_0001634,BF_002,Breastfeeding Problems,breastfeeding,1,10,en,Watch and listen for drinking and swallowing.,45,0,38
SENT_0001635,BF_002,Breastfeeding Problems,breastfeeding,1,11,en,• Wear a support bra 24 hours a day while your breasts are heavy.,65,0,48
SENT_0001636,BF_002,Breastfeeding Problems,breastfeeding,1,12,en,Use a comfort style bra without under wires.,44,0,36
SENT_0001637,BF_002,Breastfeeding Problems,breastfeeding,1,13,en,Some mothers find more comfort without a bra.,45,0,37
